Unnamed: 0,building_id,registration_id,borough,house_number,street_name,postcode,of_dwelling_units,infested_dwelling_unit_count,eradicated_unit_count,re_infested_dwelling_unit,filing_date,filing_period_start_date,filling_period_end_date,latitude,longitude,community_board,city_council_district,census_tract_2010,bin,bbl,nta,Year,Quarter,Month,Day,Season,Weekday,Is_Weekend,percent of units infested
857,806568,222111,BRONX,333,EAST 181 STREET,10457.0,121,2,2,2,2021-01-04,2019-11-01,2020-10-31,40.853978999999995,-73.898894,5,15,379,2013306.0,2031430036.0,Mount Hope,2021,1,1,4,Winter,0,Weekday,1.6528925619834711
858,814049,427088,QUEENS,83-15,98 STREET,11421.0,108,0,0,0,2019-02-11,2017-11-01,2018-11-30,40.699872,-73.85285,9,30,64101,4315343.0,4039070960.0,Woodhaven,2019,1,2,11,Winter,0,Weekday,0.0
859,390891,364032,BROOKLYN,1636,WEST 5 STREET,11223.0,2,0,0,0,2021-04-29,2019-11-01,2020-10-31,40.607334,-73.97855,11,44,426,3175571.0,3066260021.0,Gravesend (West),2021,2,4,29,Spring,3,Weekday,0.0
860,302814,385925,BROOKLYN,679,GRAND STREET,11211.0,12,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.711531,-73.945162,1,34,495,3069428.0,3027820041.0,East Williamsburg,2023,2,6,27,Summer,1,Weekday,0.0
861,243347,319119,BROOKLYN,1249,EAST 13 STREET,11230.0,71,0,0,0,2022-02-08,2020-11-01,2021-10-31,40.619077000000004,-73.962117,14,44,768,3180644.0,3067330029.0,Midwood,2022,1,2,8,Winter,1,Weekday,0.0
862,23109,127301,MANHATTAN,49,IRVING PLACE,10003.0,6,0,0,0,2020-12-23,2019-11-01,2020-10-31,40.735796,-73.987461,5,2,50,1017830.0,1008720065.0,Gramercy,2020,4,12,23,Winter,2,Weekday,0.0
863,59951,216078,BRONX,2411,CROTONA AVENUE,10458.0,4,0,0,0,2023-07-13,2021-11-01,2022-10-31,40.854442,-73.883371,6,15,389,2012926.0,2031050056.0,Belmont,2023,3,7,13,Summer,3,Weekday,0.0
864,142839,356346,BROOKLYN,4317,18 AVENUE,11218.0,4,0,0,0,2022-07-14,2020-11-01,2021-10-31,40.631128000000004,-73.976337,14,44,480,3127645.0,3054150018.0,Flatbush (West)-Ditmas Park-Parkville,2022,3,7,14,Summer,3,Weekday,0.0
865,513695,416133,QUEENS,86-22,102 STREET,11418.0,6,0,0,0,2022-03-14,2020-11-01,2021-10-31,40.695685,-73.845639,9,29,24,4191439.0,4091810034.0,Richmond Hill,2022,1,3,14,Spring,0,Weekday,0.0
866,341466,347706,BROOKLYN,185,NASSAU AVENUE,11222.0,4,0,0,0,2021-01-12,2019-11-01,2020-10-31,40.725455,-73.945727,1,33,571,3066388.0,3026530037.0,Greenpoint,2021,1,1,12,Winter,1,Weekday,0.0
867,380251,363017,BROOKLYN,44,SUTTON STREET,11222.0,6,0,0,0,2023-06-25,2021-11-01,2022-10-31,40.724519,-73.94048599999999,1,33,593,3067308.0,3026900057.0,Greenpoint,2023,2,6,25,Summer,6,Weekend,0.0
868,16368,107546,MANHATTAN,173,EAST 77 STREET,10075.0,59,0,0,0,2019-12-16,2018-11-01,2019-10-31,40.773266,-73.95894200000001,8,4,140,1043200.0,1014127503.0,Upper East Side-Carnegie Hill,2019,4,12,16,Winter,0,Weekday,0.0
869,16513,119791,MANHATTAN,168,EAST 78 STREET,10075.0,38,0,0,0,2022-01-20,2020-11-01,2021-10-31,40.773959999999995,-73.95866,8,4,140,1077853.0,1014127501.0,Upper East Side-Carnegie Hill,2022,1,1,20,Winter,3,Weekday,0.0
870,990930,388680,BROOKLYN,209,KENT STREET,11222.0,10,0,0,0,2021-12-29,2020-11-01,2021-10-31,40.731093,-73.952499,1,33,575,3425623.0,3025510040.0,Greenpoint,2021,4,12,29,Winter,2,Weekday,0.0
871,29904,122598,MANHATTAN,253,WEST 11 STREET,10014.0,9,0,0,0,2020-12-08,2019-11-01,2020-10-31,40.736222,-74.003294,2,3,77,1010978.0,1006140045.0,West Village,2020,4,12,8,Winter,1,Weekday,0.0
872,107777,215284,BRONX,2185,RYER AVENUE,10457.0,3,0,0,0,2021-05-12,2019-11-01,2020-10-31,40.854842,-73.900039,5,15,381,2013713.0,2031570056.0,Mount Hope,2021,2,5,12,Spring,2,Weekday,0.0
873,107777,215284,BRONX,2185,RYER AVENUE,10457.0,3,0,0,0,2021-05-12,2019-11-01,2020-10-31,40.854842,-73.900039,5,15,381,2013713.0,2031570056.0,Mount Hope,2021,2,5,12,Spring,2,Weekday,0.0
874,232975,376763,BROOKLYN,324,DEVOE STREET,11211.0,54,0,0,0,2021-07-25,2019-11-01,2020-10-31,40.713815999999994,-73.937563,1,34,481,3331345.0,3029210016.0,East Williamsburg,2021,3,7,25,Summer,6,Weekend,0.0
875,95893,224015,BRONX,1595,METROPOLITAN AVENUE,10462.0,64,0,0,0,2019-01-30,2017-11-01,2018-11-30,40.840109000000005,-73.857093,9,18,21001,2096769.0,2039447501.0,Parkchester,2019,1,1,30,Winter,2,Weekday,0.0
876,12312,121784,MANHATTAN,321,EAST 18 STREET,10003.0,4,0,0,0,2021-03-01,2019-11-01,2020-10-31,40.734552,-73.982417,6,2,48,1020474.0,1009240015.0,Gramercy,2021,1,3,1,Spring,0,Weekday,0.0
877,187705,300622,BROOKLYN,4902,AVENUE D,11203.0,14,0,0,0,2021-04-21,2019-11-01,2020-10-31,40.642074,-73.930193,17,45,840,3106170.0,3047800001.0,East Flatbush-Farragut,2021,2,4,21,Spring,2,Weekday,0.0
878,367719,363570,BROOKLYN,1959,SCHENECTADY AVENUE,11234.0,3,0,0,0,2023-10-11,2021-11-01,2022-10-31,40.624165000000005,-73.930352,18,45,676,3217589.0,3078270018.0,Flatlands,2023,4,10,11,Fall,2,Weekday,0.0
879,247624,345221,BROOKLYN,2157,EAST 18 STREET,11229.0,3,0,0,0,2021-05-29,2019-11-01,2020-10-31,40.597983,-73.953317,15,48,578,3199732.0,3073510053.0,Madison,2021,2,5,29,Spring,5,Weekend,0.0
880,212479,324257,BROOKLYN,20,BRIGHTON 4 TERRACE,11235.0,4,0,0,0,2021-12-03,2020-11-01,2021-10-31,40.581902,-73.963736,13,48,366,3196396.0,3072620031.0,Brighton Beach,2021,4,12,3,Winter,4,Weekday,0.0
881,10972,105763,MANHATTAN,510,EAST 6 STREET,10009.0,20,0,0,0,2019-12-11,2018-11-01,2019-10-31,40.725246999999996,-73.983451,3,2,32,1005048.0,1004010015.0,East Village,2019,4,12,11,Winter,2,Weekday,0.0
882,6427,129269,MANHATTAN,174,AVENUE B,10009.0,8,0,0,0,2021-12-30,2020-11-01,2021-10-31,40.727382,-73.979543,3,2,34,1005137.0,1004040028.0,East Village,2021,4,12,30,Winter,3,Weekday,0.0
883,322135,374479,BROOKLYN,35,LAFAYETTE AVENUE,11217.0,3,0,0,0,2021-12-14,2020-11-01,2021-10-31,40.686902,-73.977572,2,35,33,3059178.0,3021080018.0,Fort Greene,2021,4,12,14,Winter,1,Weekday,0.0
884,60551,219350,BRONX,2532,DAVIDSON AVENUE,10468.0,3,0,0,0,2023-07-03,2021-11-01,2022-10-31,40.864912,-73.900613,7,14,265,2014368.0,2032010013.0,University Heights (North)-Fordham,2023,3,7,3,Summer,0,Weekday,0.0
885,24986,101221,MANHATTAN,795,MADISON AVENUE,10065.0,6,0,0,0,2021-04-15,2019-11-01,2020-10-31,40.768734,-73.967646,8,4,122,1041212.0,1013820023.0,Upper East Side-Carnegie Hill,2021,2,4,15,Spring,3,Weekday,0.0
886,388644,313287,BROOKLYN,253,WASHINGTON AVENUE,11205.0,29,0,0,0,2021-12-29,2020-11-01,2021-10-31,40.691049,-73.96640699999999,2,35,195,3055093.0,3019180024.0,Clinton Hill,2021,4,12,29,Winter,2,Weekday,0.0
887,42463,130280,MANHATTAN,536,WEST 150 STREET,10031.0,6,0,0,0,2023-07-14,2021-11-01,2022-10-31,40.828860999999996,-73.946416,9,7,233,1062113.0,1020810046.0,Hamilton Heights-Sugar Hill,2023,3,7,14,Summer,4,Weekday,0.0
889,931832,227233,BRONX,448,EAST 136 STREET,10454.0,3,0,0,0,2022-01-21,2020-11-01,2021-10-31,40.807277,-73.922596,1,8,25,2113916.0,2022800130.0,Mott Haven-Port Morris,2022,1,1,21,Winter,4,Weekday,0.0
890,324565,354537,BROOKLYN,532,LEONARD STREET,11222.0,3,0,0,0,2022-04-06,2020-11-01,2021-10-31,40.723171,-73.949416,1,33,571,3066812.0,3026810051.0,Greenpoint,2022,2,4,6,Spring,2,Weekday,0.0
891,34787,129790,MANHATTAN,118,WEST 71 STREET,10023.0,5,0,0,0,2023-06-22,2021-11-01,2022-10-31,40.777004,-73.979954,7,6,157,1029768.0,1011420040.0,Upper West Side-Lincoln Square,2023,2,6,22,Summer,3,Weekday,0.0
892,102939,215968,BRONX,3260,PERRY AVENUE,10467.0,51,2,2,0,2019-02-25,2017-11-01,2018-11-30,40.876018,-73.876091,7,11,42902,2018349.0,2033470010.0,Norwood,2019,1,2,25,Winter,0,Weekday,3.9215686274509802
893,7114,131903,MANHATTAN,280,BLEECKER STREET,10014.0,3,0,0,0,2020-02-06,2018-11-01,2019-10-31,40.731781,-74.00333,2,3,67,1009949.0,1005870025.0,West Village,2020,1,2,6,Winter,3,Weekday,0.0
894,62623,210804,BRONX,401,EAST 136 STREET,10454.0,9,0,0,0,2021-03-15,2019-11-01,2020-10-31,40.80778,-73.923745,1,8,25,2000217.0,2022810001.0,Mott Haven-Port Morris,2021,1,3,15,Spring,0,Weekday,0.0
895,340767,338696,BROOKLYN,414,MYRTLE AVENUE,11205.0,3,0,0,0,2022-03-30,2020-11-01,2021-10-31,40.693117,-73.969251,2,35,195,3054792.0,3019010027.0,Clinton Hill,2022,1,3,30,Spring,2,Weekday,0.0
896,10660,103606,MANHATTAN,9,EAST 3 STREET,10003.0,13,0,0,0,2022-03-04,2020-11-01,2021-10-31,40.726126,-73.991135,3,2,38,1077970.0,1004590045.0,East Village,2022,1,3,4,Spring,4,Weekday,0.0
897,30049,116202,MANHATTAN,259,WEST 12 STREET,10014.0,26,0,0,0,2020-12-01,2019-11-01,2020-10-31,40.737614,-74.002905,2,3,77,1011056.0,1006150091.0,West Village,2020,4,12,1,Winter,1,Weekday,0.0
898,941432,383976,BROOKLYN,186,SOUTH OXFORD STREET,11217.0,3,0,0,0,2021-02-09,2019-11-01,2020-10-31,40.683783,-73.97296899999999,2,35,179,3349118.0,3020040121.0,Fort Greene,2021,1,2,9,Winter,1,Weekday,0.0
899,17868,139169,MANHATTAN,155,EAST 88 STREET,10128.0,50,0,0,0,2022-02-23,2020-11-01,2021-10-31,40.780590000000004,-73.954107,8,5,14802,1048080.0,1015170025.0,Upper East Side-Carnegie Hill,2022,1,2,23,Winter,2,Weekday,0.0
900,341181,338143,BROOKLYN,79,NORTH HENRY STREET,11222.0,4,0,0,0,2022-05-02,2020-11-01,2021-10-31,40.72221,-73.943003,1,33,591,3067689.0,3027030040.0,Greenpoint,2022,2,5,2,Spring,0,Weekday,0.0
901,702515,412942,QUEENS,35-49,VERNON BOULEVARD,11106.0,3,0,0,0,2021-05-25,2019-11-01,2020-10-31,40.762919000000004,-73.941885,1,26,39,4003910.0,4003280007.0,Queensbridge-Ravenswood-Dutch Kills,2021,2,5,25,Spring,1,Weekday,0.0
902,218002,374240,BROOKLYN,604,CARROLL STREET,11215.0,3,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.675512,-73.982288,6,39,133,3020399.0,3009610024.0,Park Slope,2023,2,6,27,Summer,1,Weekday,0.0
903,130791,370417,BROOKLYN,5701,5 AVENUE,11220.0,4,0,0,0,2023-06-20,2021-11-01,2022-10-31,40.641096000000005,-74.01447399999999,7,38,102,3015722.0,3008480008.0,Sunset Park (Central),2023,2,6,20,Summer,1,Weekday,0.0
904,49287,210921,BRONX,862,BECK STREET,10459.0,8,0,0,0,2021-12-15,2020-11-01,2021-10-31,40.818337,-73.89664300000001,2,17,87,2005601.0,2027090022.0,Longwood,2021,4,12,15,Winter,2,Weekday,0.0
905,370476,374124,BROOKLYN,8901,SHORE ROAD,11209.0,52,0,0,0,2020-12-30,2019-11-01,2020-10-31,40.62316,-74.040648,10,43,50,3153886.0,3060580012.0,Bay Ridge,2020,4,12,30,Winter,2,Weekday,0.0
906,160768,344573,BROOKLYN,1233,59 STREET,11219.0,2,0,0,0,2021-06-22,2019-11-01,2020-10-31,40.63026,-73.999305,12,44,192,3140737.0,3057040064.0,Borough Park,2021,2,6,22,Summer,1,Weekday,0.0
907,305112,328823,BROOKLYN,147,GUERNSEY STREET,11222.0,8,0,0,0,2021-06-30,2019-11-01,2020-10-31,40.725865,-73.954022,1,33,561,3065503.0,3026170018.0,Greenpoint,2021,2,6,30,Summer,2,Weekday,0.0
908,25030,100731,MANHATTAN,922,MADISON AVENUE,10021.0,6,0,0,0,2021-07-08,2019-11-01,2020-10-31,40.772696999999994,-73.964781,8,4,130,1041497.0,1013880017.0,Upper East Side-Carnegie Hill,2021,3,7,8,Summer,3,Weekday,0.0
909,81701,203970,BRONX,1466,GRAND CONCOURSE,10457.0,58,0,0,0,2019-12-30,2018-11-01,2019-10-31,40.840612,-73.912796,4,14,225,2007993.0,2028320040.0,Mount Eden-Claremont (West),2019,4,12,30,Winter,0,Weekday,0.0
910,393909,355591,BROOKLYN,1735,WEST 13 STREET,11223.0,3,0,0,0,2022-09-19,2020-11-01,2021-10-31,40.604246999999994,-73.985656,11,44,404,3176445.0,3066440078.0,Gravesend (West),2022,3,9,19,Fall,0,Weekday,0.0
911,38090,132765,MANHATTAN,550,WEST 113 STREET,10025.0,12,0,0,0,2023-07-03,2021-11-01,2022-10-31,40.805639,-73.964283,9,7,199,1057016.0,1018840154.0,Morningside Heights,2023,3,7,3,Summer,0,Weekday,0.0
912,390929,300364,BROOKLYN,1718,WEST 5 STREET,11223.0,6,0,0,0,2022-12-24,2021-11-01,2022-10-31,40.605579999999996,-73.978215,11,44,426,3176859.0,3066510013.0,Gravesend (West),2022,4,12,24,Winter,5,Weekend,0.0
913,9606,104212,MANHATTAN,182,CLAREMONT AVENUE,10027.0,16,5,5,1,2021-04-07,2019-11-01,2020-10-31,40.81449,-73.960459,9,7,211,1059865.0,1019930108.0,Morningside Heights,2021,2,4,7,Spring,2,Weekday,31.25
914,976015,228213,BRONX,570,EAST 137 STREET,10454.0,1593,3,3,0,2021-11-29,2019-11-01,2020-10-31,40.805994,-73.917671,1,8,2701,2128429.0,2025480002.0,Mott Haven-Port Morris,2021,4,11,29,Fall,0,Weekday,0.18832391713747645
915,269617,321364,BROOKLYN,740,EAST 53 STREET,11203.0,3,1,1,0,2023-06-21,2021-11-01,2022-10-31,40.641163,-73.926342,17,45,846,3222107.0,3079280061.0,East Flatbush-Farragut,2023,2,6,21,Summer,2,Weekday,33.33333333333333
916,899190,382405,BROOKLYN,732,LIVONIA AVENUE,11207.0,3,0,0,0,2023-07-11,2021-11-01,2022-10-31,40.665368,-73.889866,5,42,1124,3391669.0,3038270026.0,East New York-New Lots,2023,3,7,11,Summer,1,Weekday,0.0
917,324628,315562,BROOKLYN,606,LEONARD STREET,11222.0,3,0,0,0,2021-12-07,2020-11-01,2021-10-31,40.725287,-73.950616,1,33,571,3066171.0,3026480058.0,Greenpoint,2021,4,12,7,Winter,1,Weekday,0.0
918,18182,102755,MANHATTAN,118,EAST 91 STREET,10128.0,20,0,0,0,2019-01-29,2017-11-01,2018-11-30,40.783,-73.954036,8,4,14802,1048279.0,1015190063.0,Upper East Side-Carnegie Hill,2019,1,1,29,Winter,1,Weekday,0.0
919,397571,337079,BROOKLYN,148,WITHERS STREET,11211.0,5,0,0,0,2019-12-03,2018-11-01,2019-10-31,40.717251,-73.945886,1,34,497,3068298.0,3027440011.0,East Williamsburg,2019,4,12,3,Winter,1,Weekday,0.0
920,222857,354115,BROOKLYN,406,CLINTON AVENUE,11238.0,9,0,1,0,2022-03-07,2020-11-01,2021-10-31,40.685939000000005,-73.96739000000001,2,35,199,3055971.0,3019600044.0,Clinton Hill,2022,1,3,7,Spring,0,Weekday,0.0
921,251596,342285,BROOKLYN,1581,EAST 24 STREET,11229.0,27,0,0,0,2022-03-13,2020-11-01,2021-10-31,40.611744,-73.949843,15,48,548,3182226.0,3067710053.0,Madison,2022,1,3,13,Spring,6,Weekend,0.0
922,38602,102914,MANHATTAN,405,WEST 118 STREET,10027.0,24,0,0,0,2021-06-15,2019-11-01,2020-10-31,40.80755,-73.958704,9,7,20701,1059504.0,1019620013.0,Morningside Heights,2021,2,6,15,Summer,1,Weekday,0.0
923,24335,126092,MANHATTAN,150,EAST 72 STREET,10021.0,34,0,0,0,2020-12-08,2019-11-01,2020-10-31,40.770264000000005,-73.96185,8,4,128,1042824.0,1014067503.0,Upper East Side-Carnegie Hill,2020,4,12,8,Winter,1,Weekday,0.0
924,17732,117581,MANHATTAN,11,EAST 87 STREET,10128.0,86,0,0,0,2020-01-21,2018-11-01,2019-10-31,40.781981,-73.959349,8,4,15002,1046914.0,1014990010.0,Upper East Side-Carnegie Hill,2020,1,1,21,Winter,1,Weekday,0.0
925,368048,317002,BROOKLYN,859,SCHENECTADY AVENUE,11203.0,4,0,0,0,2023-07-12,2021-11-01,2022-10-31,40.652202,-73.93335,17,41,870,3102024.0,3046730052.0,East Flatbush-Rugby,2023,3,7,12,Summer,2,Weekday,0.0
926,373473,333355,BROOKLYN,26,ST JAMES PLACE,11205.0,6,0,0,0,2022-03-24,2020-11-01,2021-10-31,40.689053,-73.965009,2,35,197,3055368.0,3019320038.0,Clinton Hill,2022,1,3,24,Spring,3,Weekday,0.0
927,848982,426598,QUEENS,58-18,PENROD STREET,11368.0,3,0,0,0,2023-09-19,2021-11-01,2022-10-31,40.739103,-73.85464,4,21,43702,4518539.0,4019580016.0,Corona,2023,3,9,19,Fall,1,Weekday,0.0
928,159864,333345,BROOKLYN,1066,58 STREET,11219.0,3,0,0,0,2022-12-15,2021-11-01,2022-10-31,40.633148,-74.002612,12,43,214,3140620.0,3057020035.0,Borough Park,2022,4,12,15,Winter,3,Weekday,0.0
929,153383,340348,BROOKLYN,1134,49 STREET,11219.0,3,0,0,0,2023-10-04,2021-11-01,2022-10-31,40.637182,-73.995712,12,44,220,3137658.0,3056400020.0,Borough Park,2023,4,10,4,Fall,2,Weekday,0.0
930,846749,142482,MANHATTAN,323,EAST 119 STREET,10035.0,3,0,0,0,2023-10-11,2021-11-01,2022-10-31,40.79854,-73.935407,11,8,194,1086312.0,1017960114.0,East Harlem (North),2023,4,10,11,Fall,2,Weekday,0.0
931,62836,211915,BRONX,572,EAST 138 STREET,10454.0,10,0,0,0,2019-12-27,2018-11-01,2019-10-31,40.806641,-73.917096,1,8,2701,2003605.0,2025500008.0,Mott Haven-Port Morris,2019,4,12,27,Winter,4,Weekday,0.0
932,53805,203182,BRONX,854,BRYANT AVENUE,10474.0,44,0,0,0,2021-12-22,2020-11-01,2021-10-31,40.818397999999995,-73.886534,2,17,11502,2006472.0,2027620153.0,Hunts Point,2021,4,12,22,Winter,2,Weekday,0.0
933,896431,381853,BROOKLYN,72,STEUBEN STREET,11205.0,10,0,0,0,2019-01-24,2017-11-01,2018-11-30,40.695234,-73.963444,2,35,191,3054582.0,3018937501.0,Clinton Hill,2019,1,1,24,Winter,3,Weekday,0.0
934,685998,406884,QUEENS,358,ONDERDONK AVENUE,11385.0,4,0,0,0,2023-06-16,2021-11-01,2022-10-31,40.70838,-73.914671,5,34,53901,4081700.0,4034230029.0,Ridgewood,2023,2,6,16,Summer,4,Weekday,0.0
935,234710,320641,BROOKLYN,14,DUFFIELD STREET,11201.0,12,0,0,0,2023-07-05,2021-11-01,2022-10-31,40.69797,-73.984031,2,33,1501,3000191.0,3001080019.0,Downtown Brooklyn-DUMBO-Boerum Hill,2023,3,7,5,Summer,2,Weekday,0.0
936,312702,377249,BROOKLYN,210,HIGHLAWN AVENUE,11223.0,3,3,3,3,2022-03-07,2020-11-01,2021-10-31,40.60354,-73.978169,11,43,408,3178129.0,3066750008.0,Gravesend (West),2022,1,3,7,Spring,0,Weekday,100.0
937,46210,201261,BRONX,2328,ARTHUR AVENUE,10458.0,11,0,0,0,2021-12-29,2020-11-01,2021-10-31,40.853997,-73.88889499999999,6,15,391,2012122.0,2030730007.0,Belmont,2021,4,12,29,Winter,2,Weekday,0.0
938,958987,227846,BRONX,120,WEST 169 STREET,10452.0,60,0,0,0,2019-12-18,2018-11-01,2019-10-31,40.839940000000006,-73.924196,4,16,211,2128510.0,2025180036.0,Highbridge,2019,4,12,18,Winter,2,Weekday,0.0
939,350281,366233,BROOKLYN,555,PACIFIC STREET,11217.0,5,0,0,0,2023-06-25,2021-11-01,2022-10-31,40.684092,-73.97957099999999,2,33,39,3001022.0,3001860050.0,Downtown Brooklyn-DUMBO-Boerum Hill,2023,2,6,25,Summer,6,Weekend,0.0
940,117026,201494,BRONX,2185,VALENTINE AVENUE,10457.0,73,0,0,0,2019-12-24,2018-11-01,2019-10-31,40.854778,-73.899034,5,15,381,2013548.0,2031490147.0,Mount Hope,2019,4,12,24,Winter,1,Weekday,0.0
941,26205,117997,MANHATTAN,1009,PARK AVENUE,10028.0,26,0,0,0,2021-12-06,2020-11-01,2021-10-31,40.7792,-73.95790600000001,8,4,14801,1047699.0,1015130070.0,Upper East Side-Carnegie Hill,2021,4,12,6,Winter,0,Weekday,0.0
942,948059,227163,BRONX,355,OLIVER PLACE,10458.0,8,0,0,0,2023-06-28,2021-11-01,2022-10-31,40.867608000000004,-73.886172,7,15,40702,2120788.0,2032840040.0,Bedford Park,2023,2,6,28,Summer,2,Weekday,0.0
943,46272,214565,BRONX,2477,ARTHUR AVENUE,10458.0,2,0,0,0,2021-12-16,2020-11-01,2021-10-31,40.857172999999996,-73.886197,6,15,389,2011929.0,2030660047.0,Belmont,2021,4,12,16,Winter,3,Weekday,0.0
944,63061,227618,BRONX,489,EAST 140 STREET,10454.0,3,0,0,0,2022-02-28,2020-11-01,2021-10-31,40.80936,-73.919448,1,8,39,2099030.0,2022850056.0,Mott Haven-Port Morris,2022,1,2,28,Winter,0,Weekday,0.0
945,21935,125010,MANHATTAN,36,GRAMERCY PARK,10003.0,53,0,0,0,2019-01-23,2017-11-01,2018-11-30,40.737835,-73.98503199999999,6,2,50,1017954.0,1008767503.0,Gramercy,2019,1,1,23,Winter,2,Weekday,0.0
946,234670,332583,BROOKLYN,75,DRIGGS AVENUE,11222.0,6,0,0,0,2022-01-30,2020-11-01,2021-10-31,40.723293,-73.94193,1,33,591,3067749.0,3027050017.0,Greenpoint,2022,1,1,30,Winter,6,Weekend,0.0
947,808103,342327,BROOKLYN,642,DRIGGS AVENUE,11211.0,8,0,0,0,2023-10-03,2021-11-01,2022-10-31,40.715041,-73.958596,1,34,553,3321245.0,3023520025.0,Williamsburg,2023,4,10,3,Fall,1,Weekday,0.0
948,230287,372955,BROOKLYN,546,DEKALB AVENUE,11205.0,8,0,0,0,2023-06-23,2021-11-01,2022-10-31,40.690974,-73.954774,3,36,241,3049600.0,3017780014.0,Bedford-Stuyvesant (West),2023,2,6,23,Summer,4,Weekday,0.0
949,314867,319898,BROOKLYN,78,HULL STREET,11233.0,3,0,0,0,2022-03-06,2020-11-01,2021-10-31,40.679274,-73.913126,16,41,371,3041829.0,3015380006.0,Ocean Hill,2022,1,3,6,Spring,6,Weekend,0.0
950,859159,224415,BRONX,2491,BELMONT AVENUE,10458.0,8,0,0,0,2022-03-15,2020-11-01,2021-10-31,40.857212,-73.88421899999999,6,15,389,2113161.0,2030780067.0,Belmont,2022,1,3,15,Spring,1,Weekday,0.0
951,2287,123332,MANHATTAN,537,3 AVENUE,10016.0,146,0,0,0,2019-01-30,2017-11-01,2018-11-30,40.746804,-73.977325,6,4,78,1020201.0,1009160061.0,Murray Hill-Kips Bay,2019,1,1,30,Winter,2,Weekday,0.0
952,885930,380509,BROOKLYN,159,MANHATTAN AVENUE,11206.0,6,0,0,0,2019-03-01,2017-11-01,2018-11-30,40.708446,-73.94510600000001,1,34,505,3392169.0,3030427503.0,East Williamsburg,2019,1,3,1,Spring,4,Weekday,0.0
953,302449,308996,BROOKLYN,71,GRAND AVENUE,11205.0,6,0,0,0,2021-07-26,2019-11-01,2020-10-31,40.695133,-73.964342,2,35,191,3054574.0,3018930019.0,Clinton Hill,2021,3,7,26,Summer,0,Weekday,0.0
954,287667,307966,BROOKLYN,1576,EASTERN PARKWAY EXTENSION,11233.0,3,0,0,0,2022-03-16,2020-11-01,2021-10-31,40.671042,-73.91614,16,41,363,3039416.0,3014680041.0,Ocean Hill,2022,1,3,16,Spring,2,Weekday,0.0
955,388628,358556,BROOKLYN,236,WASHINGTON AVENUE,11205.0,4,0,0,0,2019-01-16,2017-11-01,2018-11-30,40.691318,-73.966486,2,35,195,3055066.0,3019170033.0,Clinton Hill,2019,1,1,16,Winter,2,Weekday,0.0
956,68474,212679,BRONX,1031,EAST 217 STREET,10469.0,3,0,0,0,2022-03-17,2020-11-01,2021-10-31,40.87927,-73.854456,12,12,388,2059510.0,2047000015.0,Williamsbridge-Olinville,2022,1,3,17,Spring,3,Weekday,0.0
957,340172,360761,BROOKLYN,33,MONTROSE AVENUE,11206.0,4,0,0,0,2021-05-05,2019-11-01,2020-10-31,40.706798,-73.94888399999999,1,34,511,3071057.0,3030490039.0,East Williamsburg,2021,2,5,5,Spring,2,Weekday,0.0
958,11497,135911,MANHATTAN,259,EAST 10 STREET,10009.0,18,0,0,0,2019-12-06,2018-11-01,2019-10-31,40.728442,-73.983627,3,2,34,1005960.0,1004380048.0,East Village,2019,4,12,6,Winter,4,Weekday,0.0
959,218601,330439,BROOKLYN,207,CENTRAL AVENUE,11221.0,6,0,0,0,2023-06-15,2021-11-01,2022-10-31,40.697621999999996,-73.924336,4,37,421,3074099.0,3032550007.0,Bushwick (West),2023,2,6,15,Summer,3,Weekday,0.0
960,218601,330439,BROOKLYN,207,CENTRAL AVENUE,11221.0,6,0,0,0,2023-06-15,2021-11-01,2022-10-31,40.697621999999996,-73.924336,4,37,421,3074099.0,3032550007.0,Bushwick (West),2023,2,6,15,Summer,3,Weekday,0.0
961,60082,714215,BRONX,1473,CROTONA PLACE,10456.0,2,0,0,0,2023-06-27,2021-11-01,2022-10-31,40.836442,-73.90142900000001,3,16,169,2098928.0,2029270127.0,Claremont Village-Claremont (East),2023,2,6,27,Summer,1,Weekday,0.0
962,30191,108997,MANHATTAN,234,WEST 13 STREET,10011.0,36,2,2,0,2020-12-04,2019-11-01,2020-10-31,40.73819,-74.00097099999999,2,3,77,1011090.0,1006170036.0,West Village,2020,4,12,4,Winter,4,Weekday,5.555555555555555
963,89508,207498,BRONX,957,KELLY STREET,10459.0,41,0,0,0,2021-12-02,2020-11-01,2021-10-31,40.821621,-73.895883,2,17,87,2005462.0,2027030050.0,Longwood,2021,4,12,2,Winter,3,Weekday,0.0
964,373360,377230,BROOKLYN,108,ST JAMES PLACE,11238.0,4,0,0,0,2021-11-04,2019-11-01,2020-10-31,40.686462,-73.964401,2,35,201,3056065.0,3019630044.0,Clinton Hill,2021,4,11,4,Fall,3,Weekday,0.0
965,239080,326435,BROOKLYN,936,EAST 5 STREET,11230.0,4,0,0,0,2020-02-24,2018-11-01,2019-10-31,40.628769,-73.97275,14,40,46201,3170306.0,3065010033.0,Flatbush (West)-Ditmas Park-Parkville,2020,1,2,24,Winter,0,Weekday,0.0
966,14742,610756,MANHATTAN,128,EAST 61 STREET,10065.0,7,0,0,0,2019-12-05,2018-11-01,2019-10-31,40.763717,-73.967857,8,4,11402,1041943.0,1013950061.0,Upper East Side-Carnegie Hill,2019,4,12,5,Winter,3,Weekday,0.0
